PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Gallemore, Caleb; Guisinger, Amy; Kruuse, Mikkel; Ruysschaert, Denis; Jespersen, Kristjan								Escaping the "Teenage" Years: The Politics of Rigor and the Evolution of Private Environmental Standards								ECOLOGICAL ECONOMICS				152				76	87		10.1016/j.ecolecon.2018.05.023			OCT 2018	2018										0							WOS:000440118700008		
J	Hermon, L.; Denonfoux, J.; Hellal, J.; Joulian, C.; Ferreira, S.; Vuilleumier, S.; Imfeld, G.								Dichloromethane biodegradation in multi-contaminated groundwater: Insights from biomolecular and compound-specific isotope analyses								WATER RESEARCH				142				217	226		10.1016/j.watres.2018.05.057			OCT 1 2018	2018										1							WOS:000440125800022		
J	Schollee, Jennifer E.; Bourgin, Marc; von Gunten, Urs; McArdell, Christa S.; Hollender, Juliane								Non-target screening to trace ozonation transformation products in a wastewater treatment train including different post-treatments								WATER RESEARCH				142				267	278		10.1016/j.watres.2018.05.045			OCT 1 2018	2018										0							WOS:000440125800027		
J	Dorey, Narimane; Martin, Sophie; Oberhansli, Francois; Teyssie, Jean-Louis; Jeffree, Ross; Lacoue-Labarthe, Thomas								Ocean acidification modulates the incorporation of radio-labeled heavy metals in the larvae of the Mediterranean sea urchin Paracentrotus lividus								JOURNAL OF ENVIRONMENTAL RADIOACTIVITY				190				20	30		10.1016/j.jenvrad.2018.04.017			OCT 2018	2018										0							WOS:000435057400003		
J	Hansman, Roberta L.; Metian, Marc; Pouil, Simon; Oberhansli, Francois; Teyssie, Jean-Louis; Swarzenski, Peter W.								A double-tracer radioisotope approach to assess simultaneous bioaccumulation of caesium in the olive flounder Paralichthys olivaceus								JOURNAL OF ENVIRONMENTAL RADIOACTIVITY				190				141	148		10.1016/j.jenvrad.2018.05.014			OCT 2018	2018										0							WOS:000435057400017		
J	Pincus, Lauren N.; Melnikov, Fjodor; Yamani, Jamila S.; Zimmerman, Julie B.								Multifunctional photoactive and selective adsorbent for arsenite and arsenate: Evaluation of nano titanium dioxide-enabled chitosan cross-linked with copper								JOURNAL OF HAZARDOUS MATERIALS				358				145	154		10.1016/j.jhazmat.2018.06.033			SEP 15 2018	2018										0							WOS:000442334400016		
J	Campbell, Michael J.; Dennison, Philip E.; Hudak, Andrew T.; Parham, Lucy M.; Butler, Bret W.								Quantifying understory vegetation density using small-footprint airborne lidar								REMOTE SENSING OF ENVIRONMENT				215				330	342		10.1016/j.rse.2018.06.023			SEP 15 2018	2018										0							WOS:000440776000025		
J	Miller, Haylea C.; Morgan, Matthew J.; Walsh, Tom; Wylie, Jason T.; Kaksonen, Anna H.; Puzon, Geoffrey J.								Preferential feeding in Naegleria fowleri; intracellular bacteria isolated from amoebae in operational drinking water distribution systems								WATER RESEARCH				141				126	134		10.1016/j.watres.2018.05.004			SEP 15 2018	2018										0							WOS:000439403000012		
J	Vandermoere, Stany; Ralaizafisoloarivony, Njaka Andriamanantena; Van Ranst, Eric; De Neve, Stefaan								Reducing phosphorus (P) losses from drained agricultural fields with iron coated sand (- glauconite) filters								WATER RESEARCH				141				329	339		10.1016/j.watres.2018.05.022			SEP 15 2018	2018										0							WOS:000439403000032		
J	Funes, A.; Martinez, F. J.; Alvarez-Manzaneda, I.; Conde-Porcuna, J. M.; de Vicente, J.; Guerrero, F.; de Vicente, I.								Determining major factors controlling phosphorus removal by promising adsorbents used for lake restoration: A linear mixed model approach								WATER RESEARCH				141				377	386		10.1016/j.watres.2018.05.029			SEP 15 2018	2018										0							WOS:000439403000037		
J	Gomes, Helena, I; Funari, Valerio; Mayes, William M.; Rogerson, Mike; Prior, Timothy J.								Recovery of Al, Cr and V from steel slag by bioleaching: Batch and column experiments								JOURNAL OF ENVIRONMENTAL MANAGEMENT				222				30	36		10.1016/j.jenvman.2018.05.056			SEP 15 2018	2018										0							WOS:000438479300005		
